Query	Match	Name	Organism
group_2203	WP_141066637	alpha/beta hydrolase [Brucella melitensis]	Brucella melitensis
group_2205	WP_210344258	cobalamin biosynthesis protein [Brucella melitensis]	Brucella melitensis
group_2208	WP_004685710	precorrin-8X methylmutase [Brucella melitensis]	Brucella melitensis
group_2209	WP_004685708	porin family protein [Brucella melitensis]	Brucella melitensis
group_221	WP_154169523	heparinase II/III family protein [Brucella sp. 10RB9213]	Brucella sp. 10RB9213
group_221	WP_002969609	MULTISPECIES: heparinase II/III family protein [Brucella]	Brucella
group_2210	WP_002964396	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_2211	WP_002964395	MULTISPECIES: LL-diaminopimelate aminotransferase [Brucella]	Brucella
group_2214	WP_004683936	MULTISPECIES: cold-shock protein [Brucella]	Brucella
group_2216	WP_002964378	MULTISPECIES: CBS domain-containing protein [Brucella]	Brucella
group_222	WP_011068861	hypothetical protein [Brucella abortus]	Brucella abortus
group_2225	WP_076771558	MULTISPECIES: ribbon-helix-helix domain-containing protein [unclassified Brucella]	unclassified Brucella
group_2227	WP_002967716	MULTISPECIES: RidA family protein [Brucella]	Brucella
group_2228	WP_004685684	MULTISPECIES: UMP kinase [Brucella]	Brucella
group_223	WP_004684597	MULTISPECIES: extracellular solute-binding protein [Brucella]	Brucella
group_2230	WP_004684796	creatininase family protein [Brucella melitensis]	Brucella melitensis
group_2231	WP_002968928	MULTISPECIES: MarR family transcriptional regulator [Brucella]	Brucella
group_2232	WP_002965674	MULTISPECIES: aa3-type cytochrome c oxidase subunit IV [Brucella]	Brucella
group_2233	WP_127840840	LysR family transcriptional regulator [Brucella melitensis]	Brucella melitensis
group_2236	WP_004682343	MULTISPECIES: FadR/GntR family transcriptional regulator [Brucella]	Brucella
group_2237	WP_002968564	MULTISPECIES: HutD family protein [Brucella]	Brucella
group_2238	WP_004682316	MULTISPECIES: Lrp/AsnC ligand binding domain-containing protein [Brucella]	Brucella
group_224	WP_004685310	MULTISPECIES: extracellular solute-binding protein [Brucella]	Brucella
group_2240	WP_004682281	MULTISPECIES: Lrp/AsnC family transcriptional regulator [Brucella]	Brucella
group_2242	WP_004682276	MULTISPECIES: group III truncated hemoglobin [Brucella]	Brucella
group_2244	WP_004684835	MULTISPECIES: LON peptidase substrate-binding domain-containing protein [Brucella]	Brucella
group_2245	WP_002965755	MULTISPECIES: Trm112 family protein [Brucella]	Brucella
group_2246	WP_005975024	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_2247	WP_002968543	MULTISPECIES: metallopeptidase family protein [Brucella]	Brucella
group_2248	WP_002965774	MULTISPECIES: class 1 fructose-bisphosphatase [Brucella]	Brucella
group_2250	WP_004682221	MULTISPECIES: UbiA family prenyltransferase [Brucella]	Brucella
group_2251	WP_004682216	MULTISPECIES: NAD(P)-dependent oxidoreductase [Brucella]	Brucella
group_2252	WP_006191191	MULTISPECIES: universal stress protein [Brucella]	Brucella
group_2253	WP_004684676	MULTISPECIES: GNAT family N-acetyltransferase [Brucella]	Brucella
group_2254	WP_004684678	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_2255	WP_154141405	MULTISPECIES: LapA family protein [unclassified Brucella]	unclassified Brucella
group_2256	WP_005973976	integration host factor subunit beta [Brucella melitensis]	Brucella melitensis
group_2257	WP_004686649	MULTISPECIES: LptA/OstA family protein [Brucella]	Brucella
group_2259	WP_180881354	VOC family protein [Brucella sp. 191011898]	Brucella sp. 191011898
group_226	WP_004684525	MULTISPECIES: dihydrodipicolinate synthase family protein [Brucella]	Brucella
group_2260	WP_002965432	MULTISPECIES: DUF934 domain-containing protein [Brucella]	Brucella
group_2262	WP_004685401	sugar ABC transporter substrate-binding protein [Brucella melitensis]	Brucella melitensis
group_2263	WP_002965484	MULTISPECIES: carbohydrate ABC transporter permease [Brucella]	Brucella
group_2264	WP_002968146	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_2265	WP_002967119	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_2266	WP_005973911	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_2267	WP_002965510	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_2268	WP_005973907	AbiH family protein [Brucella melitensis]	Brucella melitensis
group_2269	WP_006072075	hypothetical protein [Brucella suis]	Brucella suis
group_2270	WP_002968154	MULTISPECIES: low molecular weight phosphatase family protein [Brucella]	Brucella
group_2271	WP_002965533	MULTISPECIES: UPF0262 family protein [Brucella]	Brucella
group_2272	WP_002965535	MULTISPECIES: DUF2948 family protein [Brucella]	Brucella
group_2273	WP_002971637	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_2276	WP_002965811	MULTISPECIES: Panacea domain-containing protein [Brucella]	Brucella
group_2277	WP_002965798	MULTISPECIES: DUF5655 domain-containing protein [Brucella]	Brucella
group_2278	WP_002968617	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_2279	WP_004684748	class II aldolase/adducin family protein [Brucella melitensis]	Brucella melitensis
group_2280	WP_005972240	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_2281	WP_002967391	MULTISPECIES: ABC transporter permease [Brucella]	Brucella
group_2282	WP_004684753	MULTISPECIES: ABC transporter ATP-binding protein [Brucella]	Brucella
group_2283	WP_004684754	ABC transporter ATP-binding protein [Brucella melitensis]	Brucella melitensis
group_2284	WP_002968911	MULTISPECIES: ABC transporter ATP-binding protein [Brucella]	Brucella
group_2285	WP_004685195	Fur family transcriptional regulator [Brucella melitensis]	Brucella melitensis
group_2286	WP_002966654	MULTISPECIES: rod-binding protein [Brucella]	Brucella
group_2287	WP_005974830	MULTISPECIES: FHIPEP family type III secretion protein [Brucella]	Brucella
group_2289	WP_015799986	flagellin [Brucella microti]	Brucella microti
group_229	WP_004683294	MULTISPECIES: DNA-packaging protein [Brucella]	Brucella
group_2290	WP_210162754	MULTISPECIES: hypothetical protein, partial [Brucella]	Brucella
group_2291	WP_002972227	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_2292	WP_004689057	FAD/NAD(P)-binding oxidoreductase [Brucella suis]	Brucella suis
group_2293	WP_076773035	MULTISPECIES: 30S ribosomal protein S12 methylthiotransferase RimO [unclassified Brucella]	unclassified Brucella
group_2294	WP_009363059	hypothetical protein [Brucella sp. NF 2653]	Brucella sp. NF 2653
group_2296	WP_243463234	4Fe-4S binding protein, partial [Brucella suis]	Brucella suis
group_2297	WP_006268353	MULTISPECIES: LysR substrate-binding domain-containing protein [Brucella]	Brucella
group_2298	WP_014489609	zinc-binding dehydrogenase [Brucella melitensis]	Brucella melitensis
group_2299	WP_025200501	substrate-binding domain-containing protein, partial [Brucella canis]	Brucella canis
group_23	WP_004685345	ABC transporter permease [Brucella melitensis]	Brucella melitensis
group_230	WP_002969876	MULTISPECIES: DMT family transporter [Brucella]	Brucella
group_2300	WP_006015997	hypothetical protein [Brucella ovis]	Brucella ovis
group_2301	WP_017403645	phosphoribosylformylglycinamidine cyclo-ligase, partial [Brucella melitensis]	Brucella melitensis
group_2303	WP_105985299	PilZ domain-containing protein [Brucella sp. BCCN 84-3]	Brucella sp. BCCN 84-3
group_2304	WP_234430259	DUF882 domain-containing protein, partial [Brucella melitensis]	Brucella melitensis
group_2305	WP_234430249	glutamate synthase subunit beta, partial [Brucella melitensis]	Brucella melitensis
group_2306	WP_154142177	MULTISPECIES: hypothetical protein [unclassified Brucella]	unclassified Brucella
group_2307	WP_208936955	DUF995 domain-containing protein [Brucella melitensis]	Brucella melitensis
group_2308	WP_127840832	helix-turn-helix domain-containing protein [Brucella melitensis]	Brucella melitensis
group_2309	WP_038405272	acyl-CoA carboxylase subunit beta [Brucella suis]	Brucella suis
group_2311	WP_181406694	PhoH family protein, partial [Brucella melitensis]	Brucella melitensis
group_2314	WP_141049151	COX15/CtaA family protein, partial [Brucella melitensis]	Brucella melitensis
group_2315	WP_004685796	DUF4159 domain-containing protein [Brucella melitensis]	Brucella melitensis
group_2316	WP_008933875	glycoside hydrolase TIM-barrel-like domain-containing protein [Brucella sp. NVSL 07-0026]	Brucella sp. NVSL 07-0026
group_2317	WP_016769613	porin, partial [Brucella melitensis]	Brucella melitensis
group_2318	WP_032450920	siroheme synthase CysG [Brucella sp. 63/311]	Brucella sp. 63/311
group_2319	WP_019444465	LOG family protein, partial [Brucella melitensis]	Brucella melitensis
group_2320	WP_195891402	hypothetical protein, partial [Brucella suis]	Brucella suis
group_2321	WP_004685880	thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha [Brucella melitensis]	Brucella melitensis
group_2322	WP_032452322	malate synthase G, partial [Brucella melitensis]	Brucella melitensis
group_2323	WP_032452322	malate synthase G, partial [Brucella melitensis]	Brucella melitensis
group_2324	WP_002967927	MULTISPECIES: ATP-binding cassette domain-containing protein [Brucella]	Brucella
group_2325	WP_005978107	NAD(P)-dependent oxidoreductase [Brucella ovis]	Brucella ovis
group_2325	WP_006111178	NAD(P)-dependent oxidoreductase [Brucella abortus]	Brucella abortus
group_2325	WP_006257367	NAD(P)-dependent oxidoreductase [Brucella melitensis]	Brucella melitensis
group_2325	WP_006205186	NAD(P)-dependent oxidoreductase [Brucella suis]	Brucella suis
group_2325	WP_004685419	MULTISPECIES: NAD(P)-dependent oxidoreductase [Brucella]	Brucella
group_2325	WP_004682835	MULTISPECIES: NAD(P)-dependent oxidoreductase [Brucella]	Brucella
group_2325	WP_006093268	NAD(P)-dependent oxidoreductase [Brucella abortus]	Brucella abortus
group_2325	WP_006194058	NAD(P)-dependent oxidoreductase [Brucella suis]	Brucella suis
group_2325	WP_004691999	MULTISPECIES: NAD(P)-dependent oxidoreductase [Brucella]	Brucella
group_2325	WP_002963447	MULTISPECIES: NAD(P)-dependent oxidoreductase [Brucella]	Brucella
group_2326	WP_141059805	S4 domain-containing protein, partial [Brucella melitensis]	Brucella melitensis
group_2327	WP_019443353	Tex family protein [Brucella abortus]	Brucella abortus
group_2328	WP_006161807	MULTISPECIES: imidazolonepropionase [Brucella]	Brucella
group_2329	WP_141059872	imidazolonepropionase, partial [Brucella melitensis]	Brucella melitensis
group_2330	WP_141059869	argininosuccinate lyase, partial [Brucella melitensis]	Brucella melitensis
group_2331	WP_206736409	cbb3-type cytochrome c oxidase subunit I, partial [Brucella canis]	Brucella canis
group_2332	WP_210239702	hypothetical protein, partial [Brucella melitensis]	Brucella melitensis
group_2333	WP_005978342	phosphoribosylamine--glycine ligase [Brucella ovis]	Brucella ovis
group_2334	WP_004684798	MULTISPECIES: 2-hydroxyacid dehydrogenase [Brucella]	Brucella
group_2335	WP_105984614	aminotransferase class III-fold pyridoxal phosphate-dependent enzyme [Brucella sp. BCCN 84-3]	Brucella sp. BCCN 84-3
group_2335	WP_006161781	MULTISPECIES: aminotransferase class III-fold pyridoxal phosphate-dependent enzyme [Brucella]	Brucella
group_2335	WP_006178672	MULTISPECIES: aminotransferase class III-fold pyridoxal phosphate-dependent enzyme [Brucella]	Brucella
group_2336	WP_017750237	peptide antibiotic transporter SbmA, partial [Brucella melitensis]	Brucella melitensis
group_2337	WP_029661256	sugar ABC transporter permease, partial [Brucella ceti]	Brucella ceti
group_2339	WP_146209442	MFS transporter, partial [Brucella abortus]	Brucella abortus
group_2340	WP_006079603	hypothetical protein [Brucella abortus]	Brucella abortus
group_2341	WP_054593079	NAD-dependent DNA ligase LigA [Brucella melitensis]	Brucella melitensis
group_2341	WP_101415728	NAD-dependent DNA ligase LigA [Brucella melitensis]	Brucella melitensis
group_2341	WP_006151131	MULTISPECIES: NAD-dependent DNA ligase LigA [Brucella]	Brucella
group_2341	WP_004686368	MULTISPECIES: NAD-dependent DNA ligase LigA [Brucella]	Brucella
group_2341	WP_075630007	MULTISPECIES: NAD-dependent DNA ligase LigA [unclassified Brucella]	unclassified Brucella
group_2342	WP_082247684	cell division protein FtsZ, partial [Brucella abortus]	Brucella abortus
group_2343	WP_006088443	carbamoyl-phosphate synthase large subunit [Brucella abortus]	Brucella abortus
group_2344	WP_187960337	accessory factor UbiK family protein [Brucella sp. 6810]	Brucella sp. 6810
group_2345	WP_025200703	ATP-dependent helicase HrpB, partial [Brucella abortus]	Brucella abortus
group_2346	WP_070998063	M3 family metallopeptidase [Brucella inopinata]	Brucella inopinata
group_2347	WP_029956194	cbb3-type cytochrome c oxidase subunit I, partial [Brucella melitensis]	Brucella melitensis
group_2348	WP_138143855	MULTISPECIES: DEAD/DEAH box helicase [unclassified Brucella]	unclassified Brucella
group_2349	WP_076770966	MULTISPECIES: argininosuccinate synthase [unclassified Brucella]	unclassified Brucella
group_2350	WP_004682503	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_2351	WP_015799908	hypothetical protein [Brucella microti]	Brucella microti
group_2353	WP_002967156	MULTISPECIES: 4'-phosphopantetheinyl transferase [Brucella]	Brucella
group_2354	WP_004689903	MULTISPECIES: response regulator transcription factor [Brucella]	Brucella
group_2355	WP_065870129	30S ribosomal protein S1 [Brucella melitensis]	Brucella melitensis
group_2355	WP_006107517	30S ribosomal protein S1 [Brucella abortus]	Brucella abortus
group_2355	WP_002967062	MULTISPECIES: 30S ribosomal protein S1 [Brucella]	Brucella
group_2355	WP_006086681	MULTISPECIES: 30S ribosomal protein S1 [Brucella]	Brucella
group_2355	WP_006146582	30S ribosomal protein S1 [Brucella melitensis]	Brucella melitensis
group_2355	WP_065879781	MULTISPECIES: 30S ribosomal protein S1 [Brucella]	Brucella
group_2355	WP_002965274	MULTISPECIES: 30S ribosomal protein S1 [Brucella]	Brucella
group_2355	WP_141056828	30S ribosomal protein S1 [Brucella melitensis]	Brucella melitensis
group_2356	WP_014490230	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_2357	WP_002964973	MULTISPECIES: GNAT family N-acetyltransferase [Brucella]	Brucella
group_2358	WP_002964936	MULTISPECIES: M23 family metallopeptidase [Brucella]	Brucella
group_2359	WP_154708475	DNA polymerase III subunit alpha, partial [Brucella melitensis]	Brucella melitensis
group_236	WP_004684873	acetyl-CoA C-acetyltransferase [Brucella melitensis]	Brucella melitensis
group_2360	WP_002967786	MULTISPECIES: urease accessory protein UreD [Brucella]	Brucella
group_2361	WP_002964653	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_2363	WP_057056745	IS3 family transposase, partial [Brucella abortus]	Brucella abortus
group_2364	WP_206515323	cytochrome c oxidase subunit II [Brucella melitensis]	Brucella melitensis
group_2365	WP_206515326	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_2366	WP_006135623	MULTISPECIES: Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha [Brucella]	Brucella
group_2366	WP_006151783	MULTISPECIES: Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha [Brucella]	Brucella
group_2366	WP_004684804	MULTISPECIES: Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha [Brucella]	Brucella
group_2366	WP_206463590	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha [Brucella melitensis]	Brucella melitensis
group_2366	WP_054598431	MULTISPECIES: Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha [Brucella]	Brucella
group_2366	WP_006254075	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha [Brucella melitensis]	Brucella melitensis
group_2366	WP_054593080	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha [Brucella melitensis]	Brucella melitensis
group_2367	WP_011005674	transcription-repair coupling factor [Brucella melitensis]	Brucella melitensis
group_2368	WP_126982396	dihydroorotase [Brucella melitensis]	Brucella melitensis
group_2369	WP_006174292	MULTISPECIES: molybdopterin molybdotransferase MoeA [Brucella]	Brucella
group_237	WP_004684874	3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein [Brucella melitensis]	Brucella melitensis
group_2370	WP_002968225	MgtC/SapB family protein [Brucella abortus]	Brucella abortus
group_2371	WP_234430405	c-type cytochrome biogenesis protein CcmI, partial [Brucella melitensis]	Brucella melitensis
group_2372	WP_008508293	invasion associated locus B family protein [Brucella inopinata]	Brucella inopinata
