Query	Match	PIdent	Length	Mismatches	Gapopen	QStart	QEnd	SStart	SSend	Evalue	Bitscore	Taxa
group_2341	WP_006151131	100	428	0	0	1284	1	1	428	0	845	234
group_2341	WP_004686368	100	428	0	0	1284	1	1	428	0	845	234
group_2341	WP_075630007	100	428	0	0	1284	1	1	428	0	845	2632610
group_2342	WP_082247684	100	88	0	0	264	1	13	100	4.12e-36	134	235
group_2343	WP_006088443	100	296	0	0	888	1	1	296	0	610	235
group_2344	WP_187960337	98.113	106	2	0	1	318	1	106	6.78e-41	140	2769351
group_2345	WP_025200703	100	461	0	0	1383	1	12	472	0	766	235
group_2346	WP_070998063	100	86	0	0	258	1	1	86	2.69e-50	178	1218315
group_2347	WP_029956194	100	58	0	0	174	1	39	96	1.35e-31	117	29459
group_2348	WP_138143855	98.413	63	1	0	189	1	441	503	5.56e-16	80.5	2632610
group_2349	WP_076770966	100	120	0	0	360	1	90	209	1.24e-79	249	2632610
group_2350	WP_004682503	96.552	87	3	0	261	1	9	95	8.36e-52	168	234
group_2351	WP_015799908	100	48	0	0	1	144	1	48	1.13e-25	97.8	444163
group_2353	WP_002967156	100	166	0	0	504	7	1	166	7.46e-105	310	234
group_2354	WP_004689903	100	86	0	0	258	1	1	86	4.92e-56	182	234
group_2355	WP_065870129	100	259	0	0	777	1	1	259	0	522	29459
group_2355	WP_006107517	100	259	0	0	777	1	1	259	0	522	235
group_2355	WP_002967062	100	259	0	0	777	1	1	259	0	522	234
group_2355	WP_006086681	100	259	0	0	777	1	1	259	0	522	234
group_2355	WP_006146582	100	259	0	0	777	1	1	259	0	522	29459
group_2355	WP_065879781	100	259	0	0	777	1	1	259	0	522	234
group_2355	WP_002965274	100	259	0	0	777	1	1	259	0	522	234
group_2355	WP_141056828	100	259	0	0	777	1	1	259	0	522	29459
group_2356	WP_014490230	100	46	0	0	1	138	1	46	6.34e-23	90.5	234
group_2357	WP_002964973	100	111	0	0	369	37	42	152	8.5e-74	226	234
group_2358	WP_002964936	100	651	0	0	1	1953	1	651	0	1333	234
group_2359	WP_154708475	100	155	0	0	465	1	226	380	1.78e-104	320	29459
group_236	WP_004684873	100	402	0	0	1	1206	1	402	0	781	29459
group_2360	WP_002967786	100	302	0	0	1	906	1	302	0	626	234
group_2361	WP_002964653	100	86	0	0	1	258	1	86	2.78e-55	175	234
group_2363	WP_057056745	97.802	91	2	0	1	273	1	91	2.14e-56	178	235
group_2364	WP_206515323	100	284	0	0	1	852	1	284	0	555	29459
group_2365	WP_206515326	100	64	0	0	192	1	94	157	2.41e-39	136	29459
group_2366	WP_006135623	100	367	0	0	1101	1	5	371	0	728	234
group_2366	WP_006151783	100	367	0	0	1101	1	5	371	0	728	234
group_2366	WP_004684804	100	367	0	0	1101	1	5	371	0	728	234
group_2366	WP_206463590	100	367	0	0	1101	1	5	371	0	728	29459
group_2366	WP_054598431	100	367	0	0	1101	1	5	371	0	728	234
group_2366	WP_006254075	100	367	0	0	1101	1	5	371	0	728	29459
group_2366	WP_054593080	100	367	0	0	1101	1	5	371	0	728	29459
group_2367	WP_011005674	100	159	0	0	477	1	140	298	7.1e-105	334	29459
group_2368	WP_126982396	100	251	0	0	753	1	15	265	1.2e-170	487	29459
group_2369	WP_006174292	99.661	295	1	0	885	1	1	295	0	552	234
group_237	WP_004684874	100	738	0	0	1	2214	1	738	0	1480	29459
group_2370	WP_002968225	100	66	0	0	198	1	149	214	2.87e-38	136	235
group_2371	WP_234430405	100	232	0	0	696	1	10	241	1.43e-122	361	29459
group_2372	WP_008508293	100	111	0	0	1	333	101	211	4.61e-57	185	1218315
group_2373	WP_154142862	100	99	0	0	297	1	71	169	3.51e-68	207	1844037
group_2374	WP_032450884	100	95	0	0	285	1	117	211	2.89e-62	199	120577
group_2375	WP_075679008	100	112	0	0	1	336	1	112	5.41e-77	235	235
group_2376	WP_006149454	100	391	0	0	1173	1	305	695	0	755	29459
group_2377	WP_155119212	100	299	0	0	897	1	407	705	0	598	29459
group_2378	WP_004685291	99.083	109	1	0	1	327	1	109	7.31e-76	195	29459
group_2378	WP_004684555	99.083	109	1	0	1	327	1	109	7.31e-76	195	234
group_2379	WP_120119758	100	239	0	0	1	717	26	264	7.6e-177	495	317
group_2381	WP_219624989	100	87	0	0	1	261	7	93	9.33e-58	181	670
group_2382	WP_113002097	100	199	0	0	597	1	2	200	1.74e-145	416	29459
group_2384	WP_154708477	100	156	0	0	468	1	5	160	1.43e-99	293	29459
group_2385	WP_005978410	92.5	120	7	2	1	357	1	119	5.02e-68	221	236
group_2386	WP_075678850	100	51	0	0	153	1	33	83	6.38e-27	107	235
group_2387	WP_002970332	100	224	0	0	1	672	1	224	1.71e-163	459	234
group_2389	WP_002970845	100	45	0	0	1	135	1	45	9.32e-23	90.1	234
group_2391	WP_005972163	100	44	0	0	1	132	1	44	6.25e-06	47.4	29459
group_2392	WP_023080973	99.593	246	1	0	1	738	1	246	2.08e-154	438	1341688
group_2394	WP_002967157	100	290	0	0	1	870	1	290	0	596	234
group_2395	WP_002966561	100	262	0	0	1	786	1	262	0	545	234
group_2396	WP_004681179	100	97	0	0	1	291	1	97	3.37e-65	201	234
group_2397	WP_004685147	100	356	0	0	1	1068	1	356	0	586	29459
group_2398	WP_002966537	100	212	0	0	1	636	1	212	5.14e-153	432	234
group_2399	WP_002966536	100	120	0	0	1	360	1	120	1e-80	242	2826938
group_2400	WP_004682503	99.065	107	1	0	1	321	1	107	2.24e-69	212	234
group_2402	WP_002969380	100	93	0	0	1	279	1	93	4.46e-61	190	234
group_2404	WP_233274444	100	113	0	0	1	339	154	266	2.27e-76	236	235
group_2405	WP_005975609	100	184	0	0	1	552	1	184	1.93e-132	378	29459
group_2406	WP_023035629	100	98	0	0	294	1	194	291	1.57e-58	196	235
group_2407	WP_002963712	100	120	0	0	1	360	1	120	1.59e-75	229	234
group_2408	WP_002966341	100	51	0	0	1	153	1	51	2.79e-15	71.6	234
group_2409	WP_002966354	100	225	0	0	1	675	1	225	2.3e-163	459	234
group_241	WP_004684936	100	328	0	0	1	984	1	328	1.62e-173	493	234
group_2410	WP_002966365	100	78	0	0	1	234	1	78	2.61e-50	162	234
group_2411	WP_002966369	100	83	0	0	1	249	1	83	8.17e-55	173	234
group_2413	WP_162472439	100	46	0	0	138	1	28	73	4.91e-24	96.3	29461
group_2414	WP_004685104	100	110	0	0	64	393	22	131	6.48e-75	228	29459
group_2415	WP_005974677	99.554	224	1	0	1	672	1	224	1.92e-131	379	29459
group_2416	WP_002966415	100	50	0	0	1	150	1	50	1.18e-28	105	234
group_2418	WP_004681345	100	95	0	0	1	285	1	95	5.97e-62	195	234
group_2419	WP_002972186	100	70	0	0	1	210	1	70	2.67e-43	143	234
group_2420	WP_002972188	100	64	0	0	1	192	1	64	3.58e-38	130	234
group_2421	WP_005971995	100	50	0	0	1	150	1	50	7.85e-17	75.5	234
group_2422	WP_004686193	100	167	0	0	1	501	1	167	1.39e-115	333	234
group_2423	WP_002964751	100	75	0	0	1	225	1	75	8.96e-48	155	234
group_2424	WP_002964808	100	142	0	0	1	426	1	142	2.95e-99	290	234
group_2426	WP_002964823	100	229	0	0	1	687	1	229	1.46e-167	470	234
group_2427	WP_032449631	98.507	67	1	0	13	213	1	67	5.37e-30	110	235
group_2428	WP_002964856	100	59	0	0	1	177	1	59	1.41e-34	120	118882
group_2429	WP_004684232	100	263	0	0	1	789	1	263	8.61e-179	501	234
group_243	WP_004684956	100	309	0	0	1	927	1	309	0	602	234
group_2430	WP_006129385	99.533	214	1	0	1	642	1	214	4.61e-125	362	235
group_2432	WP_004685198	100	131	0	0	1	393	1	131	1.76e-81	244	29459
group_2433	WP_004685326	100	299	0	0	1	897	1	299	0	608	29459
group_2434	WP_076780379	98.305	118	2	0	1	354	1	118	1.04e-65	204	2632610
group_2435	WP_002971847	100	29	0	0	1	87	1	29	2.7e-11	60.1	234
group_2437	WP_002965116	100	34	0	0	1	102	36	69	1.13e-14	69.7	234
group_2438	WP_002968010	100	105	0	0	1	315	20	124	6.61e-73	221	235
group_2440	WP_004684512	100	371	0	0	1	1113	1	371	0	728	234
group_2441	WP_002968006	100	61	0	0	1	183	1	61	8.6e-29	106	234
group_2443	WP_002965089	100	209	0	0	1	627	1	209	2.29e-156	440	234
group_2444	WP_127840811	100	140	0	0	1	420	1	140	1.15e-96	284	29459
group_2445	WP_002967999	100	271	0	0	1	813	1	271	0	516	234
group_2446	WP_005974251	100	124	0	0	1	372	1	124	8.4e-81	242	29459
group_2447	WP_002965068	100	227	0	0	1	681	1	227	1.91e-163	459	234
group_2448	WP_002965067	100	153	0	0	1	459	1	153	4.17e-93	276	234
group_2449	WP_004691103	100	101	0	0	1	303	1	101	4.99e-65	207	234
group_2450	WP_004686250	99.531	213	1	0	663	25	40	252	2.67e-152	432	234
group_2451	WP_002964973	100	152	0	0	1	456	1	152	3.82e-105	306	234
group_2452	WP_029661139	100	199	0	0	597	1	2	200	7.4e-139	409	120577
group_2453	WP_006642063	100	114	0	0	342	1	42	155	1.16e-64	202	120577
group_2454	WP_002967499	99.2	125	1	0	1	375	1	125	6.71e-57	182	234
group_2455	WP_006085224	100	86	0	0	1	258	1	86	2.78e-55	177	235
group_2456	WP_004685509	100	424	0	0	1	1272	1	424	0	791	29459
group_2457	WP_004683346	100	55	0	0	1	165	1	55	3.71e-30	109	234
group_2458	WP_004683443	100	187	0	0	1	561	1	187	5.87e-121	349	234
group_246	WP_105984167	100	367	0	0	1	1101	1	367	0	620	2025889
group_2460	WP_004683475	100	156	0	0	1	468	1	156	9.39e-96	283	234
group_2461	WP_016650666	100	122	0	0	384	19	53	174	1.6e-80	243	235
group_2461	WP_006106488	100	122	0	0	384	19	53	174	1.6e-80	243	235
group_2462	WP_005969374	99.59	244	1	0	1	732	1	244	7.91e-178	497	234
group_2463	WP_004683507	100	93	0	0	279	1	60	152	1.64e-60	191	29459
group_2464	WP_002963873	100	65	0	0	1	195	1	65	4.52e-41	137	234
group_2465	WP_002971487	100	63	0	0	1	189	1	63	1.48e-38	131	234
group_2466	WP_203080284	100	45	0	0	1	135	1	45	1.45e-23	93.6	29459
group_2467	WP_009363471	100	53	0	0	159	1	68	120	2.18e-30	113	234
group_2468	WP_005968957	100	127	0	0	1	381	1	127	4.07e-51	167	234
group_2469	WP_173679111	99.213	127	1	0	1	381	1	127	6.35e-80	243	29459
group_247	WP_127840818	100	393	0	0	1	1179	1	393	0	728	29459
group_2470	WP_002965885	100	69	0	0	1	207	1	69	5.95e-42	140	234
group_2471	WP_002972092	100	71	0	0	1	213	1	71	2e-30	111	1160235
group_2472	WP_002965974	100	162	0	0	1	486	1	162	1.57e-109	318	234
group_2473	WP_016149355	100	93	0	0	279	1	1	93	1.34e-61	196	235
group_2474	WP_002966007	100	253	0	0	1	759	1	253	0	511	234
group_2475	WP_002966041	100	57	0	0	1	171	4	60	2.2e-32	115	234
group_2476	WP_005971381	98.333	60	1	0	1	180	1	60	4.57e-35	122	234
group_2477	WP_002972070	100	135	0	0	1	405	1	135	8.17e-92	271	234
group_2478	WP_002963427	100	129	0	0	1	387	1	129	6.61e-93	273	234
group_2481	WP_005973867	100	60	0	0	1	180	1	60	2.87e-38	130	29459
group_2482	WP_004682938	100	182	0	0	1	546	1	182	3.1e-125	359	234
group_2485	WP_002966695	100	438	0	0	1	1314	1	438	0	895	234
group_2486	WP_002963584	100	83	0	0	1	249	1	83	6.61e-43	143	234
group_2487	WP_002963588	100	84	0	0	1	252	1	84	9.98e-53	168	2826938
group_2488	WP_005973829	100	172	0	0	1	516	1	172	1.92e-109	318	29459
group_2489	WP_004683072	100	86	0	0	1	258	1	86	2.07e-32	117	234
group_249	WP_004685605	100	391	0	0	40	1212	32	422	0	766	234
group_2490	WP_004683079	100	253	0	0	1	759	1	253	6.78e-174	488	234
group_2491	WP_002967448	100	200	0	0	1	600	1	200	6.07e-145	410	234
group_2493	WP_032450966	97.581	124	3	0	1	372	49	172	6.58e-81	249	1160235
group_2494	WP_002963936	100	67	0	0	1	201	1	67	2.26e-40	135	234
group_2495	WP_002963959	100	46	0	0	58	195	20	65	6.97e-14	68.9	234
group_2498	WP_004685600	100	189	0	0	1	567	1	189	1.86e-133	380	29459
group_250	WP_002966100	100	340	0	0	1	1020	1	340	0	690	234
group_2500	WP_002968969	100	59	0	0	1	177	1	59	8.42e-35	121	234
group_2501	WP_006191950	99.209	253	2	0	1	759	1	253	3.82e-164	464	29461
group_2502	WP_004681858	100	337	0	0	1	1011	1	337	0	693	234
group_2503	WP_004684990	99.485	194	1	0	1	582	1	194	6.01e-139	395	29459
group_2504	WP_002966151	100	66	0	0	1	198	1	66	1.25e-39	134	234
group_2505	WP_004685012	100	453	0	0	1	1359	1	453	0	890	29459
group_2506	WP_004681768	100	204	0	0	1	612	1	204	3.1e-131	376	234
group_2507	WP_004685017	100	240	0	0	1	720	1	240	1.36e-148	423	29459
group_2509	WP_002966234	100	499	0	0	1	1497	1	499	0	1046	234
group_251	WP_004684982	100	821	0	0	1	2463	1	821	0	1323	29459
group_2510	WP_004681646	100	55	0	0	1	165	1	55	4.35e-31	111	234
group_2511	WP_005971772	100	70	0	0	1	210	1	70	2.17e-42	141	234
group_2513	WP_002964193	100	146	0	0	1	438	1	146	1.43e-103	301	234
group_2514	WP_004686436	100	188	0	0	1	564	1	188	4.26e-123	354	234
group_2518	WP_004683774	100	166	0	0	1	498	1	166	7.32e-118	339	234
group_2519	WP_005968706	100	177	0	0	1	531	1	177	5.24e-115	333	234
group_2521	WP_004683769	100	206	0	0	1	618	1	206	2.05e-151	427	234
group_2522	WP_011005196	100	107	0	0	1	321	7	113	3.45e-73	222	29461
group_2523	WP_002964144	100	107	0	0	1	321	1	107	4.92e-61	191	234
group_2524	WP_002964140	99.522	209	1	0	1	627	1	209	1.52e-151	428	234
group_2525	WP_002966821	100	285	0	0	7	861	1	285	0	557	234
group_2527	WP_004685627	100	252	0	0	1	756	1	252	2.41e-163	461	234
group_2528	WP_002964103	100	57	0	0	1	171	1	57	1.95e-24	96.3	234
group_2528	WP_087932825	100	57	0	0	1	171	1	57	1.95e-24	96.3	29459
group_253	WP_004681859	100	431	0	0	1	1293	1	431	0	773	234
group_2530	WP_008505386	99.565	230	1	0	1	690	1	230	7.42e-134	385	1218315
group_2530	WP_005968467	99.565	230	1	0	1	690	1	230	7.42e-134	385	234
group_2533	WP_006012612	100	46	0	0	1	138	1	46	1.86e-23	93.2	236
group_2534	WP_004683818	100	283	0	0	1	849	1	283	0	575	234
group_2535	WP_151660521	97.647	85	2	0	1	255	173	257	3.65e-27	108	94625
group_2536	WP_004684110	99.505	202	1	0	1	606	1	202	6.58e-143	405	234
group_2537	WP_006119288	100	43	0	0	1	129	7	49	2.09e-21	86.7	235
group_2538	WP_002964700	100	130	0	0	1	390	1	130	2.12e-75	229	234
group_2539	WP_002964699	100	232	0	0	1	696	1	232	6.78e-148	421	234
group_254	WP_002966146	100	259	0	0	1	777	1	259	0	524	234
group_2540	WP_002969166	100	45	0	0	1	135	8	52	1.96e-24	94.4	29459
group_2541	WP_011005050	100	282	0	0	1	846	4	285	0	576	234
group_2543	WP_002964622	100	170	0	0	1	510	1	170	8.11e-62	198	234
group_2544	WP_002964621	100	71	0	0	417	205	1	71	5.37e-42	145	234
group_2545	WP_002964603	100	71	0	0	1	213	1	71	8.48e-46	150	234
group_2546	WP_004684051	100	61	0	0	1	183	1	61	4.66e-36	124	234
group_2548	WP_223597028	100	39	0	0	1	117	31	69	5.61e-19	80.9	29459
group_2549	WP_002964572	100	88	0	0	1	264	1	88	1.5e-56	178	234
group_255	WP_025209967	99.528	424	2	0	1	1272	1	424	0	799	29459
group_2550	WP_002964569	100	73	0	0	1	219	1	73	3.97e-43	143	234
group_2551	WP_004685757	100	165	0	0	1	495	1	165	3.74e-119	342	29459
group_2552	WP_004684007	100	189	0	0	1	567	1	189	7.62e-136	387	234
group_2553	WP_004685743	99.756	410	1	0	1	1230	1	410	0	844	29459
group_2554	WP_002964485	100	308	0	0	1	924	1	308	0	631	234
group_2555	WP_002969568	100	144	0	0	1	432	1	144	1.5e-90	268	234
group_2558	WP_002969562	99.355	155	1	0	1	465	1	155	1.06e-107	313	234
group_2559	WP_002964382	100	175	0	0	1	525	1	175	6.85e-126	360	234
group_2560	WP_004683934	100	213	0	0	1	639	1	213	1.09e-153	434	234
group_2561	WP_004683929	100	93	0	0	1	279	1	93	4.66e-58	183	234
group_2562	WP_004683926	100	97	0	0	1	291	1	97	4.98e-63	195	234
group_2563	WP_002967724	100	180	0	0	1	540	1	180	1.01e-128	368	234
group_2564	WP_002964311	100	58	0	0	1	174	1	58	9.74e-21	85.9	234
group_2565	WP_004683905	100	121	0	0	1	363	1	121	6.58e-85	252	234
group_2566	WP_004683894	100	145	0	0	1	435	1	145	7.03e-91	270	234
group_2567	WP_002964288	100	305	0	0	1	915	1	305	0	556	234
group_2568	WP_004682379	99.705	339	1	0	1	1017	1	339	0	689	234
group_2569	WP_002965704	100	97	0	0	1	291	1	97	4.24e-65	201	234
group_257	WP_004685019	100	416	0	0	1	1248	1	416	0	853	29459
group_2570	WP_008936650	100	31	0	0	1	93	1	31	1.41e-09	60.8	2632610
group_2571	WP_004682211	100	148	0	0	1	444	1	148	6.13e-107	310	234
group_2572	WP_002965418	99.541	218	1	0	1	654	1	218	1.74e-138	396	234
group_2573	WP_002965436	100	81	0	0	1	243	1	81	2.76e-48	157	234
group_2575	WP_005977916	99.02	102	1	0	306	1	16	117	5.69e-67	209	236
group_2577	WP_004684725	100	72	0	0	1	216	1	72	1.28e-44	147	234
group_2578	WP_002965500	100	69	0	0	1	207	1	69	2.69e-43	143	234
group_2579	WP_002965505	100	54	0	0	1	162	1	54	3.57e-31	112	234
group_2580	WP_004684728	100	338	0	0	1	1014	1	338	0	697	234
group_2581	WP_005973917	100	58	0	0	1	174	1	58	8.54e-34	119	29459
group_2582	WP_002965511	100	101	0	0	1	303	1	101	4.77e-65	201	234
group_2583	WP_002965514	100	68	0	0	1	204	1	68	1.85e-30	111	234
group_2584	WP_002965516	100	77	0	0	1	231	1	77	1.64e-49	159	234
group_2585	WP_002967122	100	118	0	0	1	354	1	118	3.99e-68	210	234
group_2586	WP_004684733	99.379	161	1	0	1	483	1	161	1.96e-115	333	234
group_2587	WP_002965521	100	81	0	0	1	243	1	81	8.44e-49	158	234
group_2588	WP_002969538	100	75	0	0	1	225	1	75	1.56e-46	152	234
group_2589	WP_002965523	100	81	0	0	1	243	1	81	2.88e-52	168	234
group_259	WP_004685058	100	338	0	0	1	1014	1	338	0	690	234
group_2590	WP_002965526	100	202	0	0	1	606	1	202	3.76e-149	421	234
group_2591	WP_002971643	100	64	0	0	1	192	1	64	4.5e-41	137	234
group_2593	WP_002965530	100	208	0	0	1	624	1	208	2.11e-138	395	234
group_2596	WP_002965839	99.682	314	1	0	1	942	1	314	0	593	234
group_2599	WP_032451909	99.387	163	1	0	491	3	1	163	3.75e-92	278	29459
group_2601	WP_004683822	100	112	0	0	336	1	1	112	7.54e-76	231	234
group_2603	WP_006073930	93.878	49	3	0	1	147	1	49	2.08e-29	92.4	29461
group_2605	WP_004687753	98.734	158	2	0	474	1	493	650	1.81e-137	314	29460
group_2606	WP_076778207	100	33	0	0	99	1	82	114	1.15e-14	72	2632610
group_2607	WP_004687552	100	51	0	0	155	3	186	236	1.13e-24	100	29460
group_2608	WP_032450578	100	134	0	0	402	1	7	140	4.93e-71	219	120576
group_2609	WP_187959667	100	97	0	0	291	1	77	173	1.36e-61	198	2769351
group_261	WP_006097754	99.692	325	1	0	1	975	1	325	0	608	235
group_261	WP_023080469	99.692	325	1	0	1	975	1	325	0	608	235
group_2610	WP_127844091	100	70	0	0	210	1	7	76	6.04e-39	139	29459
group_2611	WP_243463552	99.465	187	1	0	563	3	67	253	5.87e-124	363	29461
group_2612	WP_141059814	100	162	0	0	486	1	1	162	2.3e-114	333	29459
group_2613	WP_002966414	100	34	0	0	1	102	28	61	6.08e-16	72.8	234
group_2614	WP_206451875	100	23	0	0	71	3	1	23	6.47e-06	49.7	29459
group_2615	WP_198006121	99.115	113	0	1	1	339	1	112	4.08e-75	227	520448
group_2617	WP_006642931	100	60	0	0	1	180	15	74	2.86e-36	125	234
group_2618	WP_004689129	99.153	118	1	0	354	1	283	400	5.38e-74	235	29461
group_2619	WP_025199963	100	103	0	0	309	1	65	167	7.24e-68	211	235
group_2620	WP_160318693	100	38	0	0	114	1	32	69	4.31e-19	81.3	29459
group_2621	WP_080000531	100	75	0	0	1	225	4	78	4.4e-47	157	235
group_2622	WP_005970024	100	221	0	0	1	663	1	221	6.56e-139	397	234
group_2623	WP_032450957	100	78	0	0	234	1	1	78	7.81e-48	156	120577
group_2624	WP_004688315	100	123	0	0	103	471	45	167	3.75e-84	254	29460
group_2625	WP_019443534	99.678	311	1	0	933	1	124	434	0	615	235
group_2626	WP_002964621	100	71	0	0	1	213	1	71	4.72e-44	145	234
group_2627	WP_234821729	100	88	0	0	264	1	38	125	3.69e-44	155	29461
group_2628	WP_019443805	100	108	0	0	324	1	2	109	2.54e-74	228	234
group_2629	WP_009363697	100	109	0	0	327	1	178	286	3.55e-68	227	693750
group_2630	WP_083699698	99.029	103	1	0	309	1	1	103	6.45e-64	216	2632610
group_2631	WP_006015997	99.123	114	1	0	342	1	266	379	2.07e-65	214	236
group_2632	WP_017403577	100	110	0	0	330	1	8	117	1.52e-74	226	29459
group_2633	WP_016650775	98.592	71	1	0	189	401	64	134	2.53e-49	150	235
group_2634	WP_019444444	100	315	0	0	945	1	48	362	0	589	29459
group_2634	WP_017403602	100	315	0	0	945	1	48	362	0	589	29459
group_2635	WP_017403604	100	260	0	0	780	1	1	260	1.13e-174	502	29459
group_2636	WP_017403604	100	245	0	0	735	1	262	506	2.61e-177	507	29459
group_2637	WP_017403607	100	58	0	0	174	1	95	152	1.44e-31	117	29459
group_2638	WP_017403607	100	87	0	0	261	1	1	87	2.36e-52	172	29459
group_2639	WP_017403609	100	116	0	0	348	1	12	127	8.27e-79	238	29459
group_264	WP_196586889	100	483	0	0	1	1449	14	496	0	938	235
group_2640	WP_029689694	100	128	0	0	386	3	1	128	2.08e-74	230	29459
group_2641	WP_025200781	100	59	0	0	177	1	4	62	1.23e-30	118	29459
group_2642	WP_017403627	100	64	0	0	192	1	25	88	1.29e-36	135	29459
group_2643	WP_080589759	100	203	0	0	609	1	132	334	4.8e-131	381	29459
group_2644	WP_076780798	100	105	0	0	315	1	22	126	6.1e-65	204	2632610
group_2645	WP_019444458	100	226	0	0	678	1	166	391	7.49e-164	467	29459
group_2646	WP_017403648	100	169	0	0	507	1	1	169	7.24e-119	346	29459
group_2647	WP_017403649	100	38	0	0	44	157	1	38	7.12e-08	56.6	29459
group_2648	WP_017403654	100	93	0	0	279	1	136	228	9.06e-62	197	29459
group_2649	WP_017403658	100	202	0	0	606	1	22	223	5.54e-146	414	29459
group_265	WP_004683847	100	628	0	0	1	1884	1	628	0	1253	234
group_2650	WP_002971137	99.118	340	3	0	1020	1	1	340	0	661	235
group_2653	WP_069125173	100	74	0	0	224	3	5	78	5.03e-43	151	29459
group_2654	WP_005971330	100	53	0	0	1	159	1	53	2.6e-30	109	29459
group_2655	WP_002969534	100	57	0	0	171	1	38	94	9.5e-34	121	234
group_2657	WP_025198605	100	86	0	0	258	1	1	86	2.71e-56	180	29459
group_2658	WP_008934063	100	80	0	0	240	1	322	401	1.34e-46	164	520448
group_266	WP_127840802	100	689	0	0	1	2067	1	689	0	1245	29459
group_2660	WP_080114798	100	44	0	0	3	134	17	60	1.18e-19	83.6	234
group_2661	WP_002964066	96.667	60	2	0	97	276	1	60	5.46e-36	125	234
group_2663	WP_002970219	100	47	0	0	94	234	1	47	3.08e-17	77.8	234
group_2665	WP_002964434	100	44	0	0	1	132	36	79	9.13e-23	90.9	234
group_2667	WP_006240014	100	72	0	0	1	216	1	72	8.35e-36	127	235
group_2669	WP_006259088	100	123	0	0	369	1	241	363	3.37e-83	258	29459
group_2670	WP_141059809	100	152	0	0	516	61	86	237	3.11e-81	251	29459
group_2672	WP_105984781	97.5	40	1	0	1	120	22	61	1.62e-20	84.7	2025889
group_2673	WP_019443943	98.592	142	2	0	426	1	293	434	1.11e-92	285	29461
group_2674	WP_004685132	100	103	0	0	309	1	11	113	2.58e-69	216	234
group_2675	WP_154707465	95.652	46	2	0	143	6	481	526	7.54e-20	90.9	29461
group_2676	WP_129171604	100	70	0	0	210	1	16	85	5.8e-29	108	36855
group_2677	WP_243463523	96.825	63	2	0	189	1	252	314	4.86e-35	131	29461
group_2678	WP_006072672	100	41	0	0	125	3	1	41	1.48e-20	91.3	29461
group_2680	WP_181405948	100	129	0	0	1	387	2	130	4.76e-89	263	29459
group_2682	WP_244391811	100	36	0	0	500	393	7	42	5.29e-15	75.1	29459
group_2684	WP_141065208	100	120	0	0	1	360	1	120	5.97e-85	252	29459
group_2688	XP_001245276	100	63	0	0	191	3	1	63	2.41e-17	84.3	246410
group_2689	WP_141065209	100	57	0	0	171	1	28	84	2.61e-33	119	29459
group_269	WP_004684044	100	308	0	0	1	924	1	308	0	553	234
group_2691	WP_210242394	100	50	0	0	150	1	1	50	3.29e-27	101	29459
group_2692	WP_210242397	100	54	0	0	214	53	52	105	7.41e-19	83.2	29459
group_2693	WP_003507130	98.75	80	1	0	255	16	9	88	5.41e-36	126	529
group_2694	WP_004687345	99.048	105	1	0	315	1	11	115	3.4e-45	157	29460
group_2694	WP_008536572	99.048	105	1	0	315	1	11	115	3.4e-45	157	234
group_2695	WP_202092777	96.269	134	5	0	1	402	265	398	2.24e-87	269	2759526
group_2696	WP_016057044	100	65	0	0	1	195	1	65	2.03e-38	130	29459
group_2697	WP_016057054	100	131	0	0	1	393	1	131	2.86e-93	274	29459
group_2698	WP_181406592	100	106	0	0	318	1	38	143	9.1e-70	223	29459
